"99","99","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"100","100","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"101","101","NB-SFM/SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.4633404805232","0.019606438425262","0.0059205062576656","0.66666666666667","0.56966503963808","0"
"102","102","SFM","L","F","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"103","103","NB-DFM/NB-DFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.4494222224817","0.011226082366429","0.004137661391662","0.66666666666667","0.55327342735776","0"
"104","104","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"105","105","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"106","106","NB-DFM/NB-SFM/NSND/NB-SFM","LR","M","4","3","3","1.3333333333333","0.019230769230769","1.758390045059","0.0015723644501481","0.000034135054645843","0.75","0.52470284310152","0"
"107","107","NB-DFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.95825449490112","0.049874764026925","0.027632561613144","1","0.14306722520443","0"
"108","108","NB-SFM/NB-SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.5254206590848","0.028387700422676","0.0099033922855497","0.66666666666667","0.66693744197357","0"
"109","109","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"110","110","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"111","111","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"112","112","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"113","113","NB-DFM/NB-DFM/NB-DFM","LR","M","3","1","1","3","0.0064102564102564","1.4735031827418","0.012570049973678","0.022421651595358","0.33333333333333","0.82041240430667","0"
"114","114","NB-SFM/NB-SFM/NB-SFM/NSND/NB-SFM","LR","M","5","2","3","1.6666666666667","0.019230769230769","2.3255562092426","0.0007815206273982","8.4203822298378e-6","0.4","1.027845894262","0"
"115","115","NB-SFM/SFM/NB-SFM/SFM/AFM","LR","M","5","3","3","1.6666666666667","0.019230769230769","2.0301173558959","0.000052741928863145","2.5782339643703e-7","0.6","0.72416567803169","0"
"116","116","NB-DFM/NB-DFM/NB-DFM/NB-SFM","LR","M","4","2","2","2","0.012820512820513","2.0026701286239","0.0041789612049693","0.0017163698943422","0.5","1.1042172324967","0"
"117","117","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"118","118","NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM/SFM","N","F","8","2","2","4","0.012820512820513","4.1712553884953","0.000089062179760479","4.852552160084e-7","0.25","2.6343071403499","0"
"119","119","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"120","120","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"121","121","NB-SFM/NB-SFM/SNS","LR","M","3","2","2","1.5","0.012820512820513","1.2133490970664","0.0023989605990994","0.00071838078755283","0.66666666666667","0.43309835884096","0"
"122","122","NB-DFM/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","1.0203346734627","0.07221249617798","0.076549663928305","1","0.28380482819002","0"
"123","123","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"124","124","SFM","LR","M","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"125","125","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"126","126","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"127","127","SNS/NB-SFM","R","F","2","2","1","2","0.0064102564102564","0.68418215118432","0.014543968785261","0.0044809559372666","1","0.034960318497102","0"
"128","128","SFM/NB-DFM/NB-SFM/NSND/SFM/SFM/AFM","R","F","7","5","6","1.1666666666667","0.038461538461538","2.6680933306291","3.6558547030669e-7","1.5399909686424e-11","0.71428571428571","0.82361436873036","0"
"129","129","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"130","130","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"131","131","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"132","132","NB-DFM/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","1.0203346734627","0.07221249617798","0.076549663928305","1","0.28380482819002","0"
"133","133","NSND/SFM","LR","M","2","2","1","2","0.0064102564102564","0.67597519303471","0.01074585079737","0.0089619118745332","1","0.06095872511967","0"
"134","134","NB-SFM/NSND/NB-SFM/SFM/NB-SFM","LR","M","5","3","4","1.25","0.025641025641026","2.263476030681","0.00035280074036833","1.0680300800591e-6","0.6","0.67757936876987","0"
"135","135","NB-DFM/NB-SFM/NSND/NSND/NB-DFM","LR","M","5","3","4","1.25","0.025641025641026","1.9292792524716","0.000064601020044846","8.6283817109042e-8","0.6","0.49840527029271","0"
"136","136","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
"137","137","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"138","138","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"139","139","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"140","140","NSND/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","0.73805537159628","0.015558664281907","0.029126213592233","1","0.14858848620763","0"
"141","141","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"142","142","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"143","143","NB-SFM/NB-SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.5254206590848","0.028387700422676","0.0099033922855497","0.66666666666667","0.66693744197357","0"
"144","144","NSND/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","0.73805537159628","0.015558664281907","0.029126213592233","1","0.14858848620763","0"
"145","145","NSND/NB-DFM/NB-SFM","LR","M","3","3","2","1.5","0.012820512820513","1.2292230991769","0.0033555681104522","0.00094329309545708","1","0.36196166992149","0"
"146","146","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"147","147","NB-DFM/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","1.0203346734627","0.07221249617798","0.076549663928305","1","0.28380482819002","0"
"148","148","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"149","149","NB-DFM/NB-SFM/NB-DFM","LR","M","3","2","2","1.5","0.012820512820513","1.5115024010433","0.018341512607506","0.0020866786657081","0.66666666666667","0.42547377707367","0"
"150","150","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
"151","151","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"152","152","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"153","153","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"154","154","NB-SFM/NB-SFM/NSND/NB-SFM/NSND/NSND/NB-DFM/NSND/NB-SFM/NSND","LR","M","10","3","6","1.6666666666667","0.038461538461538","3.6522776396799","7.2886817638239e-10","4.3702970723439e-16","0.3","1.1769811225089","0"
"155","155","NB-DFM/NB-DFM/NSND/NB-SFM","LR","M","4","3","3","1.3333333333333","0.019230769230769","1.7203908267575","0.0010775937698349","0.000061885777833832","0.75","0.64590539926891","0"
"156","156","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"157","157","SFM","R","F","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"158","158","NSND/SFM/SFM/NB-SFM","R","F","4","3","3","1.3333333333333","0.019230769230769","1.6722289062374","0.00081037522008712","0.000024467647278291","0.75","0.52037811401951","0"
"159","159","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"160","160","NB-SFM","N","F","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"161","161","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"162","162","NB-DFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.95825449490112","0.049874764026925","0.027632561613144","1","0.14306722520443","0"
"163","163","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
